Book Name;ISBN;Price (EUR);Original Price;Original Currency;Available
Экономика творчества в XXI веке;978-5-907056-96-1;24,00;24,00;EUR;No
Цирк;978-5-17-170347-9;14,00;14,00;EUR;Yes
Хрупкие фантазии обербоссиерера Лойса;N/A;16,00;16,00;EUR;Yes
Не просто устала. Как распознать и преодолеть послеродовую депрессию.;978-5-907696-71-6;10,00;10,00;EUR;Yes
Цветы для миссис Харрис;978-5-907784-28-4;15,00;15,00;EUR;Yes
Bella Германия;978-5-86471-830-8;18,00;18,00;EUR;No
Незаживающий рай;978-5-605-22516-4;18,00;18,00;EUR;Yes
О чем я думаю;978-5-4448-2519-8;12,00;12,00;EUR;Yes
Тамиздат;978-5-4448-2239-5;22,00;22,00;EUR;Yes
Не трогай нас;978-91-989592-1-5;12,00;12,00;EUR;Yes
Все в прошлом: Теория и практика публичной истории;978-5-98379-262-3;12,00;12,00;EUR;Yes
Время секонд хэнд;978-5-9691-2312-0;13,00;13,00;EUR;No
Великий Гэтсби. Ночь нежна;978-5-17-145414-2;13,00;13,00;EUR;No
Бюро слухов;978-5-907428-67-6;12,00;12,00;EUR;Yes
Блокадная книга;978-5-17-118957-0;8,00;8,00;EUR;Yes
Алма-Ата. Архитектура советского модернизма, 1955-1991. Справочник-путеводитель;978-5-9909716-5-3;36,00;36,00;EUR;Yes
Бердичев;978-5-9953-0690-0;11,00;11,00;EUR;No
Безлюдное место: Как ловят маньяков в Росси;978-5-9614-8493-9;11,00;11,00;EUR;Yes
Бабушка велела кланяться и передать, что просит прощения;978-5-00131-085-3;19,00;19,00;EUR;Yes
Ангел войны;978-5-89059-461-7;9,00;9,00;EUR;No
Алеф;978-5-389-19468-7;12,00;12,00;EUR;No
Авиатор;978-5-17-096655-4;22,00;22,00;EUR;Yes
Camera rostrum;978-5-86793-621-1;6,00;6,00;EUR;Yes
"""Человек из Подольска"" и другие пьесы";978-5-907358-39-3;14,00;14,00;EUR;No
Софи в мире ягод;978-5-906640-58-1;12,00;12,00;EUR;Yes
Ягоды. Сборник сказок;978-5-6042628-7-0;10,00;10,00;EUR;Yes
История одиночества;978-5-4448-1865-7;18,00;18,00;EUR;Yes
Андрей Белый и Наташа Тургенева: Роман в письмах;978-5-6043658-8-5;20,00;20,00;EUR;Yes
Лимонов;978-5-91103-649-2;16,00;16,00;EUR;No
Книга Мануэля;978-5-17-165426-9;14,00;14,00;EUR;Yes
Власть. Новый социальный анализ;978-5-93255-677-1;29,00;29,00;EUR;Yes
На языке животных. Как они общаются друг с другом и как нам научиться понимать их;978-5-04-110637-9;13,00;13,00;EUR;No
Океан славы и бесславия. Загадочное убийство XVI века и эпоха Великих географических открытий;978-5-389-25158-8;15,00;15,00;EUR;Yes
Точка притяжения. Разговоры с Эллен Хинси;978-5-89059-423-5;15,00;15,00;EUR;Yes
Иван Крылов - Superstar;978-5-4448-2538-9;28,00;28,00;EUR;Yes
Признания и проклятия;978-5-89091-284-8;13,00;13,00;EUR;No
Музыка планет;978-5-389-24910-3;12,00;12,00;EUR;Yes
"""Свеча горела...""";978-5-389-14584-9;12,00;12,00;EUR;Yes
"""Лик вечерней луны"". Хайку";978-5-389-21394-4;12,00;12,00;EUR;No
Мода как культурный перевод. Знаки, образы, нарративы;978-5-4448-2556-3;17,00;17,00;EUR;No
Исчезание равно образованию. Стихотворения и эссе;978-5-89059-543-0;21,00;21,00;EUR;Yes
Волк. Культурная история;978-5-17-162089-9;22,00;22,00;EUR;No
Как мы жили в СССР;978-5-4448-2531-0;18,00;18,00;EUR;Yes
Как государство богатеет. Путеводитель по исторической социологии.;978-5-93255-673-3;24,00;24,00;EUR;Yes
Тело: у каждого своё;978-5-17-159875-4;19,00;19,00;EUR;Yes
«Ничего они с нами не сделают». Драматургия. Проза. Воспоминания;978-5-4448-2547-1;25,00;25,00;EUR;Yes
Жизнь, которую стоит прожить. Альбер Камю и поиски смысла;978-5-907696-76-1;14,00;14,00;EUR;Yes
Правые и левые. История и судьба;978-5-4448-2557-0;17,00;17,00;EUR;Yes
За мной придут ночью. Уйгурский поэт о геноциде в современном Китае.;978-5-9614-9242-2;15,00;15,00;EUR;Yes
Сто лет одиночества;978-5-17-119245-7;16,00;16,00;EUR;Yes
Сто лет недосказанности. Квантовая механика для всех в 25 эссе;978-5-00223-174-4;16,00;16,00;EUR;No
Стихотворения Эмили Дикинсон в переводе Веры Марковой;978-5-89059-542-3;15,00;15,00;EUR;Yes
Остановка в пустыне. Конец прекрасной эпохи;978-5-389-22979-2;12,00;12,00;EUR;Yes
Пятая волна: независимый литературный журнал (#2/2023) / 5th Wave journal #2 (Summer 2023);978-90-282-3317-1;21,00;21,00;EUR;Yes
Содом и Гоморра;978-5-389-26743-5;19,00;19,00;EUR;Yes
Из ничего: искусство создавать искусство;978-5-389-24110-7;17,00;17,00;EUR;Yes
«Скажи мне нет, скажи мне да. . . »;978-5-389-25662-0;12,00;12,00;EUR;Yes
Щекотливый субъект. Отсутствующий центр политической онтологии;978-5-17-161425-6;22,00;22,00;EUR;No
Византия. История исчезнувшей империи;978-5-00139-202-6;15,00;15,00;EUR;Yes
Amor. Автобиографический роман;978-5-91187-477-3;29,00;29,00;EUR;No
Пьесы (2 тт.);978-5-6043358-0-2;52,00;52,00;EUR;Yes
Удивительное путешествие Нильса с дикими гусями (илл. Б. Любека, М. Г. Фрай);978-5-389-25675-0;20,00;20,00;EUR;No
Афины. История великого города-государства;978-5-389-20542-0;25,00;25,00;EUR;Yes
Испания от И до Я;978-5-387-02027-8;59,00;59,00;EUR;No
Собрание произведений. В 2 томах;978-5-89059-546-1;38,00;38,00;EUR;No
Китайские тени;978-5-17-153536-0;25,00;25,00;EUR;No
Развод;978-5-6046895-7-8;19,00;19,00;EUR;No
Несколько историй;978-965-93204-4-8;16,00;16,00;EUR;Yes
Бобо;978-80-69096-11-0;27,00;27,00;EUR;Yes
Странные игры;978-5-04-197915-7;10,00;10,00;EUR;Yes
Неизвестный Берлин. Май 1945;978-5-6043944-3-4;26,00;26,00;EUR;Yes
Центральная Азия. От века империй до наших дней;978-5-00139-653-6;16,00;16,00;EUR;No
Self Study: Заметки о шизоидном состоянии;978-5-91103-761-1;17,00;17,00;EUR;Yes
Вымышленные библиотеки;978-5-91103-745-1;16,00;16,00;EUR;No
Обличать и лицемерить;978-5-94380-222-5;17,00;17,00;EUR;No
Все твердое растворяется в воздухе. Опыт модерности;978-5-6043030-1-6;17,00;17,00;EUR;Yes
Маленькие трагедии;978-5-907715-15-8;22,00;22,00;EUR;Yes
Все, что движется. Прогулки по беспокойной Вселенной;978-5-00139-749-6;24,00;24,00;EUR;No
Между авангардом и соцреализмом. Из истории советской живописи 1920-1930-х годов;978-5-98051-263-7;45,00;45,00;EUR;No
За дверью поджидают призраки. Драма семьи в послевоенной Германии;978-5-389-22744-6;14,00;14,00;EUR;No
Один на один с жизнью. Книга, которая поможет найти смысл;978-5-9614-9026-8;18,00;18,00;EUR;Yes
Сибирские купцы. Торговля в Евразии раннего Нового времени;978-5-4448-2208-1;28,00;28,00;EUR;Yes
Письма к Камондо;978-5-6049739-5-0;18,00;18,00;EUR;Yes
Летние истории;978-5-00131-504-9;15,00;15,00;EUR;Yes
«Доктор Живаго» как исторический роман;978-5-4448-2505-1;18,00;18,00;EUR;No
Империя истребления: История массовых убийств, совершенных нацистами;978-5-00223-371-7;16,00;16,00;EUR;Yes
История Зеркала;978-5-4448-2532-7;15,00;15,00;EUR;Yes
Судьба животных. О лошадях, апокалипсисе и живописи как пророчестве;978-5-907696-64-8;14,00;14,00;EUR;Yes
Теория кино. Глаз, эмоции, тело;978-5-905669-38-5;26,00;26,00;EUR;No
Выше ноги от земли;978-5-905623-29-5;14,00;14,00;EUR;Yes
Счастье по Аристотелю Как античная философия может изменить вашу жизнь;978-5-00139-921-6;9,00;9,00;EUR;No
Дао путника;978-5-17-164057-6;17,00;17,00;EUR;No
Те, кто уходит, и те, кто остается;978-5-00131-152-2;14,00;14,00;EUR;No
Немецкий дух в опасности;978-5-4448-2548-8;18,00;18,00;EUR;Yes
Тбилиси. Биография города;978-5-17-132961-7;14,00;14,00;EUR;Yes
Вверх по лестнице, ведущей вниз;978-5-906640-55-0;16,00;16,00;EUR;Yes
На каменной плите;978-5-17-159443-5;18,00;18,00;EUR;Yes
Будда на чердаке;978-5-907428-95-9;14,00;14,00;EUR;Yes
Человек из СССР. Пьесы 1927–1938;978-5-17-165320-0;19,00;19,00;EUR;Yes
Необъятный мир.  Как животные ощущают скрытую от нас реальность;978-5-00139-869-1;17,00;17,00;EUR;Yes
Крупные формы;978-5-17-157800-8;25,00;25,00;EUR;Yes
Праздники;978-5-6048295-5-4;10,00;10,00;EUR;No
Саттри;978-5-389-19011-5;18,00;18,00;EUR;Yes
Такеси Китано. Детские годы;978-5-4448-0940-2;10,00;10,00;EUR;No
Зоны отдыха. Петербургские кладбища и жизнь вокруг них;9789999990638;15,00;15,00;EUR;Yes
Москва. Архитектура советского модернизма, 1955-1991. Справочник-путеводитель;978-5-9909718-8-2;36,00;36,00;EUR;Yes
Ясон и аргонавты;978-5-00167-572-3;15,00;15,00;EUR;No
Мышь;978-1-4457-6506-8;21,00;21,00;EUR;Yes
Сьюзен Сонтаг: Сознание, прикованное к плоти. Дневники и записные книжки. 1964-1980;978-5-91103-182-4;18,00;18,00;EUR;No
Полярный сдвиг. Арктика устояла;978-5-907767-04-1;11,00;11,00;EUR;Yes
Люди и измы. К истории авангарда;978-5-4448-1777-3;16,00;16,00;EUR;No
Очаровательное массовое самоубийство;978-5-04-162306-7;10,00;10,00;EUR;Yes
Восьмидесятый градус;978-5-00223-217-8;11,00;11,00;EUR;No
Эффект Ребиндера;978-5-00216-042-6;13,00;13,00;EUR;No
Поэзия арабского мира. От середины XX века до наших дней;978-5-605-22510-2;14,00;14,00;EUR;Yes
Драмы;978-5-386-14564-4;13,00;13,00;EUR;Yes
Переписка из двух углов;978-5-386-14309-1;13,00;13,00;EUR;Yes
Алькеста. Гераклиды;978-5-386-14033-5;12,00;12,00;EUR;Yes
Мудрость бытия;978-5-386-13959-9;14,00;14,00;EUR;Yes
Черный квадрат;978-5-386-14171-4;13,00;13,00;EUR;Yes
Птица по имени...;978-5-91208-272-6;20,00;20,00;EUR;Yes
Первый. Новая история Гагарина и космической гонки;978-5-00139-664-2;15,00;15,00;EUR;No
Наукообразная чушь;978-5-17-136104-4;20,00;20,00;EUR;No
Курорт;978-5-00223-310-6;9,00;9,00;EUR;Yes
Литораль;978-5-00223-334-2;12,00;12,00;EUR;No
Люди тут у нас;978-5-6048276-9-7;15,00;15,00;EUR;Yes
Яд;978-5-605-04040-8;14,00;14,00;EUR;Yes
Снимите белое пальто. Что заставляет хороших людей самоутверждаться за счет окружающих;978-5-04-177637-4;10,00;10,00;EUR;Yes
